Tipo aloxamento,Ano,Establecementos,,,
,2012,..,,,
,2013,..,,,
,2017,3,,,
,2018,4,,,
,2019,4,,,
,2020,4,,,
,2021,4,,,
,2022,3,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,6,,,
,2019,11,,,
,2020,14,,,
,2021,20,,,
,2022,26,,,
3608,O Salnés,,,,
Hoteis,,,,,
,2003,151,O SALNES,3608,
,2004,160,,,
,2005,176,,,
,2006,188,,,
,2007,192,,,
,2008,198,,,
,2009,199,,,
,2010,204,,,
,2011,206,,,
,2012,206,,,
,2013,210,,,
,2017,207,,,
,2018,209,,,
,2019,208,,,
,2020,207,,,
,2021,206,,,
,2022,207,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,85,,,
,2010,85,,,
,2011,86,,,
,2012,88,,,
,2013,92,,,
,2017,96,,,
,2018,100,,,
,2019,104,,,
,2020,109,,,
,2021,109,,,
,2022,111,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,1,,,
,2020,2,,,
,2021,3,,,
,2022,3,,,
Turismo rural,,,,,
,2003,14,,,
,2004,15,,,
,2005,16,,,
,2006,17,,,
,2007,17,,,
,2008,18,,,
,2009,18,,,
,2010,20,,,
,2011,23,,,
,2012,23,,,
,2013,23,,,
,2017,21,,,
,2018,21,,,
,2019,22,,,
,2020,22,,,
,2021,23,,,
,2022,24,,,
Campamentos de turismo,,,,,
,2003,26,,,
,2004,28,,,
,2005,27,,,
,2006,27,,,
,2007,26,,,
,2008,26,,,
,2009,26,,,
,2010,26,,,
,2011,26,,,
,2012,26,,,
,2013,26,,,
,2017,27,,,
,2018,27,,,
,2019,27,,,
,2020,28,,,
,2021,29,,,
,2022,32,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,19,,,
,2007,21,,,
,2008,26,,,
,2009,30,,,
,2010,30,,,
,2011,33,,,
,2012,34,,,
,2013,15,,,
,2017,51,,,
,2018,58,,,
,2019,62,,,
,2020,67,,,
,2021,71,,,
,2022,75,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,8,,,
,2018,9,,,
,2019,8,,,
,2020,8,,,
,2021,8,,,
,2022,8,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,1478,,,
,2019,2109,,,
,2020,2468,,,
,2021,2947,,,
,2022,3328,,,
36006,Cambados,,,,
Hoteis,,,,,
,2003,9,CAMBADOS,36006,
,2004,10,,,
,2005,12,,,
,2006,13,,,
,2007,13,,,
,2008,13,,,
,2009,13,,,
,2010,13,,,
,2011,14,,,
,2012,14,,,
,2013,14,,,
,2017,14,,,
,2018,13,,,
,2019,13,,,
,2020,13,,,
,2021,13,,,
,2022,14,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,7,,,
,2010,6,,,
,2011,6,,,
,2012,6,,,
,2013,6,,,
,2017,8,,,
,2018,8,,,
,2019,8,,,
,2020,8,,,
,2021,8,,,
,2022,9,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,6,,,
,2004,6,,,
,2005,6,,,
,2006,6,,,
,2007,6,,,
,2008,6,,,
,2009,6,,,
,2010,7,,,
,2011,8,,,
,2012,8,,,
,2013,8,,,
,2017,8,,,
,2018,8,,,
,2019,8,,,
,2020,8,,,
,2021,8,,,
,2022,8,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,1,,,
,2010,1,,,
,2011,2,,,
,2012,2,,,
,2013,0,,,
,2017,3,,,
,2018,3,,,
,2019,3,,,
,2020,3,,,
,2021,3,,,
,2022,3,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,26,,,
,2019,47,,,
,2020,60,,,
,2021,86,,,
,2022,120,,,
36022,"Grove, O",,,,
Hoteis,,,,,
,2003,33,O GROVE,36022,
,2004,33,,,
,2005,37,,,
,2006,40,,,
,2007,41,,,
,2008,41,,,
,2009,42,,,
,2010,43,,,
,2011,43,,,
,2012,43,,,
,2013,43,,,
,2017,41,,,
,2018,42,,,
,2019,42,,,
,2020,41,,,
,2021,40,,,
,2022,40,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,20,,,
,2010,20,,,
,2011,20,,,
,2012,20,,,
,2013,21,,,
,2017,22,,,
,2018,23,,,
,2019,24,,,
,2020,24,,,
,2021,24,,,
,2022,24,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Campamentos de turismo,,,,,
,2003,8,,,
,2004,9,,,
,2005,9,,,
,2006,9,,,
,2007,9,,,
,2008,9,,,
,2009,9,,,
,2010,9,,,
,2011,9,,,
,2012,9,,,
,2013,9,,,
,2017,10,,,
,2018,10,,,
,2019,10,,,
,2020,10,,,
,2021,10,,,
,2022,11,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,3,,,
,2013,4,,,
,2017,8,,,
,2018,11,,,
,2019,12,,,
,2020,14,,,
,2021,15,,,
,2022,14,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,169,,,
,2019,251,,,
,2020,311,,,
,2021,387,,,
,2022,452,,,
36901,"Illa de Arousa, A",,,,
Hoteis,,,,,
,2003,1,ILLA DE AROUSA,36901,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,2,,,
,2013,2,,,
,2017,3,,,
,2018,3,,,
,2019,3,,,
,2020,3,,,
,2021,3,,,
,2022,3,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Campamentos de turismo,,,,,
,2003,1,,,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,3,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,2,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,42,,,
,2019,83,,,
,2020,105,,,
,2021,138,,,
,2022,149,,,
36027,Meaño,,,,
Hoteis,,,,,
,2003,3,MEANO,36027,
,2004,3,,,
,2005,3,,,
,2006,3,,,
,2007,4,,,
,2008,5,,,
,2009,5,,,
,2010,5,,,
,2011,5,,,
,2012,5,,,
,2013,5,,,
,2017,5,,,
,2018,5,,,
,2019,5,,,
,2020,5,,,
,2021,5,,,
,2022,5,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,1,,,
,2017,1,,,
,2018,2,,,
,2019,2,,,
,2020,4,,,
,2021,4,,,
,2022,4,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,12,,,
,2019,16,,,
,2020,24,,,
,2021,33,,,
,2022,38,,,
36028,Meis,,,,
Hoteis,,,,,
,2003,2,MEIS,36028,
,2004,2,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,3,,,
,2017,3,,,
,2018,4,,,
,2019,3,,,
,2020,3,,,
,2021,3,,,
,2022,3,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,3,,,
,2019,3,,,
,2020,4,,,
,2021,4,,,
,2022,4,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,1,,,
,2022,1,,,
Turismo rural,,,,,
,2003,2,,,
,2004,2,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,3,,,
,2022,3,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,11,,,
,2019,16,,,
,2020,20,,,
,2021,34,,,
,2022,46,,,
36046,Ribadumia,,,,
Hoteis,,,,,
,2003,1,RIBADUMIA,36046,
,2004,1,,,
,2005,2,,,
,2006,2,,,
,2007,2,,,
,2008,2,,,
,2009,2,,,
,2010,2,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,1,,,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,2,,,
,2012,2,,,
,2013,2,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Campamentos de turismo,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,2,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,8,,,
,2019,11,,,
,2020,13,,,
,2021,16,,,
,2022,19,,,
36051,Sanxenxo,,,,
Hoteis,,,,,
,2003,90,SANXENXO,36051,
,2004,97,,,
,2005,105,,,
,2006,113,,,
,2007,115,,,
,2008,120,,,
,2009,120,,,
,2010,124,,,
,2011,124,,,
,2012,124,,,
,2013,127,,,
,2017,126,,,
,2018,127,,,
,2019,127,,,
,2020,127,,,
,2021,127,,,
,2022,127,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,45,,,
,2010,46,,,
,2011,47,,,
,2012,47,,,
,2013,51,,,
,2017,51,,,
,2018,52,,,
,2019,55,,,
,2020,57,,,
,2021,57,,,
,2022,58,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,5,,,
,2004,6,,,
,2005,6,,,
,2006,7,,,
,2007,7,,,
,2008,8,,,
,2009,8,,,
,2010,8,,,
,2011,8,,,
,2012,8,,,
,2013,8,,,
,2017,6,,,
,2018,6,,,
,2019,6,,,
,2020,6,,,
,2021,6,,,
,2022,6,,,
Campamentos de turismo,,,,,
,2003,12,,,
,2004,12,,,
,2005,11,,,
,2006,11,,,
,2007,10,,,
,2008,10,,,
,2009,10,,,
,2010,10,,,
,2011,10,,,
,2012,10,,,
,2013,10,,,
,2017,10,,,
,2018,10,,,
,2019,10,,,
,2020,11,,,
,2021,12,,,
,2022,12,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,15,,,
,2007,17,,,
,2008,22,,,
,2009,24,,,
,2010,24,,,
,2011,26,,,
,2012,26,,,
,2013,5,,,
,2017,36,,,
,2018,40,,,
,2019,42,,,
,2020,44,,,
,2021,47,,,
,2022,50,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,1117,,,
,2019,1534,,,
,2020,1728,,,
,2021,1971,,,
,2022,2154,,,
36060,Vilagarcía de Arousa,,,,
Hoteis,,,,,
,2003,5,VILAGARCIA DE AROUSA,36060,
,2004,5,,,
,2005,5,,,
,2006,5,,,
,2007,5,,,
,2008,5,,,
,2009,5,,,
,2010,5,,,
,2011,5,,,
,2012,5,,,
,2013,5,,,
,2017,5,,,
,2018,5,,,
,2019,5,,,
,2020,5,,,
,2021,5,,,
,2022,5,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,7,,,
,2010,7,,,
,2011,7,,,
,2012,7,,,
,2013,7,,,
,2017,6,,,
,2018,6,,,
,2019,6,,,
,2020,6,,,
,2021,6,,,
,2022,6,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,2,,,
,2018,2,,,
,2019,2,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Campamentos de turismo,,,,,
,2003,1,,,
,2004,1,,,
,2005,1,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,1,,,
,2007,1,,,
,2008,1,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,52,,,
,2019,86,,,
,2020,121,,,
,2021,172,,,
,2022,227,,,
36061,Vilanova de Arousa,,,,
Hoteis,,,,,
,2003,7,VILANOVA DE AROUSA,36061,
,2004,8,,,
,2005,9,,,
,2006,9,,,
,2007,9,,,
,2008,9,,,
,2009,9,,,
,2010,9,,,
,2011,10,,,
,2012,10,,,
,2013,10,,,
,2017,10,,,
,2018,10,,,
,2019,10,,,
,2020,10,,,
,2021,10,,,
,2022,10,,,
Pensións,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,1,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,1,,,
Albergues turísticos,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,1,,,
,2020,2,,,
,2021,2,,,
,2022,2,,,
Turismo rural,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,0,,,
,2010,0,,,
,2011,0,,,
,2012,0,,,
,2013,0,,,
,2017,0,,,
,2018,0,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,1,,,
Campamentos de turismo,,,,,
,2003,4,,,
,2004,4,,,
,2005,4,,,
,2006,4,,,
,2007,4,,,
,2008,4,,,
,2009,4,,,
,2010,4,,,
,2011,4,,,
,2012,4,,,
,2013,4,,,
,2017,4,,,
,2018,4,,,
,2019,4,,,
,2020,4,,,
,2021,4,,,
,2022,5,,,
Apartamentos turísticos,,,,,
,2003,0,,,
,2004,0,,,
,2005,0,,,
,2006,0,,,
,2007,0,,,
,2008,0,,,
,2009,1,,,
,2010,1,,,
,2011,1,,,
,2012,1,,,
,2013,2,,,
,2017,1,,,
,2018,1,,,
,2019,1,,,
,2020,1,,,
,2021,1,,,
,2022,2,,,
Vivendas turísticas,,,,,
,2003,..,,,
,2004,..,,,
,2005,..,,,
,2006,..,,,
,2007,..,,,
,2008,..,,,
,2009,..,,,
,2010,..,,,
,2011,..,,,
,2012,..,,,
,2013,..,,,
,2017,1,,,
,2018,1,,,
,2019,0,,,
,2020,0,,,
,2021,0,,,
,2022,0,,,
Vivendas de uso turístico,,,,,
,2003,-0,,,
,2004,-0,,,
,2005,-0,,,
,2006,-0,,,
,2007,-0,,,
,2008,-0,,,
,2009,-0,,,
,2010,-0,,,
,2011,-0,,,
,2012,-0,,,
,2013,-0,,,
,2017,-0,,,
,2018,41,,,
,2019,65,,,
,2020,86,,,
,2021,110,,,
,2022,123,,,
